id_produto,nome_concorrente,preco_concorrente,data_coleta
PROD-0036,Amazon,314.81,2024-09-23T06:56:08
PROD-0012,Shopee,6367.65,2024-09-23T17:09:02
PROD-0046,Americanas,428.83,2024-09-23T21:41:57
PROD-0080,Mercado Livre,70.63,2024-09-24T06:25:51
PROD-0057,Amazon,119.04,2024-09-24T11:32:00
PROD-0063,Magazine Luiza,248.55,2024-09-24T11:39:05
PROD-0003,Magazine Luiza,2200.89,2024-09-24T14:16:52
PROD-0064,Americanas,174.72,2024-09-24T16:07:53
PROD-0058,Amazon,29.99,2024-09-24T16:59:58
PROD-0011,Shopee,3313.97,2024-09-24T21:38:07
PROD-0001,Americanas,2783.96,2024-09-25T01:09:27
PROD-0053,Magazine Luiza,110.34,2024-09-25T10:05:40
PROD-0021,Amazon,411.41,2024-09-25T10:09:30
PROD-0016,Mercado Livre,2606.68,2024-09-25T11:05:38
PROD-0019,Americanas,3417.55,2024-09-25T11:18:16
PROD-0056,Mercado Livre,32.32,2024-09-25T11:40:46
PROD-0059,Shopee,123.53,2024-09-25T11:52:30
PROD-0078,Mercado Livre,302.75,2024-09-25T13:02:52
PROD-0034,Mercado Livre,348.82,2024-09-25T14:08:04
PROD-0039,Mercado Livre,967.51,2024-09-25T14:26:04
PROD-0055,Americanas,47.68,2024-09-25T14:41:58
PROD-0048,Americanas,281.61,2024-09-25T19:21:55
PROD-0067,Magazine Luiza,243.3,2024-09-25T23:42:34
PROD-0006,Shopee,604.98,2024-09-25T23:44:44
PROD-0030,Americanas,75.71,2024-09-26T06:59:16
PROD-0053,Mercado Livre,166.61,2024-09-26T07:42:28
PROD-0034,Americanas,322.29,2024-09-26T15:39:56
PROD-0015,Amazon,2454.45,2024-09-26T16:37:56
PROD-0057,Amazon,123.36,2024-09-26T20:34:47
PROD-0014,Americanas,4080.19,2024-09-26T22:13:00
PROD-0001,Amazon,2884.34,2024-09-27T03:11:34
PROD-0040,Shopee,202.65,2024-09-27T12:29:49
PROD-0042,Americanas,862.33,2024-09-27T12:57:28
PROD-0078,Americanas,496.89,2024-09-27T14:04:56
PROD-0002,Magazine Luiza,4168.76,2024-09-27T14:16:29
PROD-0050,Mercado Livre,425.5,2024-09-27T14:49:52
PROD-0012,Magazine Luiza,5544.71,2024-09-27T15:44:56
PROD-0008,Amazon,1734.07,2024-09-27T16:56:04
PROD-0035,Magazine Luiza,896.77,2024-09-27T17:38:59
PROD-0006,Mercado Livre,398.86,2024-09-27T17:55:48
PROD-0020,Amazon,7360.93,2024-09-27T18:31:03
PROD-0072,Americanas,516.07,2024-09-27T19:34:21
PROD-0068,Magazine Luiza,89.07,2024-09-27T20:55:16
PROD-0034,Amazon,296.5,2024-09-28T06:40:37
PROD-0021,Shopee,328.77,2024-09-28T07:33:04
PROD-0072,Shopee,349.65,2024-09-28T15:14:28
PROD-0076,Mercado Livre,477.65,2024-09-28T16:55:20
PROD-0068,Amazon,112.32,2024-09-28T17:21:48
PROD-0051,Americanas,124.6,2024-09-28T17:34:34
PROD-0037,Mercado Livre,1199.2,2024-09-28T18:11:20
PROD-0038,Amazon,59.32,2024-09-28T19:38:58
PROD-0070,Shopee,234.63,2024-09-28T20:02:58
PROD-0043,Magazine Luiza,536.74,2024-09-28T22:47:27
PROD-0003,Shopee,1569.39,2024-09-29T04:37:57
PROD-0057,Mercado Livre,115.47,2024-09-29T06:32:27
PROD-0022,Shopee,134.87,2024-09-29T06:37:31
PROD-0068,Amazon,114.24,2024-09-29T06:45:18
PROD-0010,Magazine Luiza,4750.71,2024-09-29T06:57:38
PROD-0048,Americanas,280.59,2024-09-29T09:19:45
PROD-0002,Magazine Luiza,4220.5,2024-09-29T09:42:02
PROD-0079,Amazon,446.58,2024-09-29T10:40:58
PROD-0056,Shopee,18.37,2024-09-29T11:39:49
PROD-0055,Amazon,42.53,2024-09-29T13:51:58
PROD-0052,Americanas,44.98,2024-09-29T15:01:08
PROD-0012,Amazon,4809.84,2024-09-29T16:16:22
PROD-0079,Magazine Luiza,495.61,2024-09-29T19:00:26
PROD-0012,Magazine Luiza,5209.4,2024-09-29T23:51:23
PROD-0012,Americanas,4659.45,2024-09-30T08:42:52
PROD-0078,Shopee,313.65,2024-09-30T09:19:25
PROD-0062,Amazon,116.98,2024-09-30T13:25:12
PROD-0019,Americanas,3602.59,2024-09-30T16:31:28
PROD-0040,Magazine Luiza,267.17,2024-09-30T17:32:10
PROD-0016,Shopee,3382.43,2024-09-30T17:48:18
PROD-0001,Magazine Luiza,3630.02,2024-09-30T20:15:54
PROD-0021,Amazon,393.33,2024-10-01T02:37:43
PROD-0041,Mercado Livre,223.14,2024-10-01T09:05:35
PROD-0030,Americanas,78.66,2024-10-01T13:41:07
PROD-0070,Mercado Livre,169.41,2024-10-01T13:45:35
PROD-0054,Americanas,174.05,2024-10-01T19:30:52
PROD-0061,Mercado Livre,74.34,2024-10-02T04:31:54
PROD-0005,Magazine Luiza,3519.11,2024-10-02T09:46:31
PROD-0069,Amazon,96.41,2024-10-02T10:07:01
PROD-0071,Mercado Livre,30.22,2024-10-02T17:58:41
PROD-0003,Shopee,1552.03,2024-10-02T21:22:03
PROD-0007,Mercado Livre,4195.74,2024-10-02T22:20:34
PROD-0032,Amazon,837.41,2024-10-03T06:57:16
PROD-0072,Magazine Luiza,476.73,2024-10-03T08:43:51
PROD-0048,Americanas,288.33,2024-10-03T10:07:38
PROD-0026,Mercado Livre,129.99,2024-10-03T10:30:55
PROD-0043,Amazon,603.51,2024-10-03T12:15:43
PROD-0055,Americanas,47.35,2024-10-03T13:13:22
PROD-0039,Mercado Livre,952.01,2024-10-03T14:28:52
PROD-0067,Mercado Livre,263.66,2024-10-03T14:30:06
PROD-0027,Mercado Livre,204.83,2024-10-03T15:49:04
PROD-0014,Americanas,4121.22,2024-10-03T16:03:46
PROD-0034,Shopee,328.37,2024-10-03T16:19:41
PROD-0031,Americanas,492.22,2024-10-03T16:34:56
PROD-0010,Americanas,4425.22,2024-10-03T17:57:01
PROD-0054,Mercado Livre,166.36,2024-10-03T17:59:42
PROD-0057,Mercado Livre,122.41,2024-10-03T20:28:42
PROD-0048,Americanas,287.63,2024-10-03T20:40:02
PROD-0051,Magazine Luiza,175.97,2024-10-04T06:00:04
PROD-0052,Amazon,43.81,2024-10-04T08:07:06
PROD-0044,Shopee,414.89,2024-10-04T09:32:57
PROD-0073,Shopee,332.35,2024-10-04T11:05:43
PROD-0047,Amazon,76.76,2024-10-04T13:42:04
PROD-0008,Shopee,1819.16,2024-10-04T14:13:28
PROD-0004,Amazon,4156.04,2024-10-04T19:32:24
PROD-0065,Mercado Livre,135.36,2024-10-04T21:10:31
PROD-0054,Americanas,175.88,2024-10-04T21:41:14
PROD-0017,Mercado Livre,3297.98,2024-10-04T23:26:04
PROD-0006,Shopee,655.17,2024-10-05T10:07:35
PROD-0020,Magazine Luiza,6118.99,2024-10-05T10:18:47
PROD-0068,Amazon,116.89,2024-10-05T11:55:57
PROD-0034,Americanas,314.61,2024-10-05T14:13:18
PROD-0064,Mercado Livre,222.68,2024-10-05T17:33:23
PROD-0001,Amazon,3066.08,2024-10-05T18:22:25
PROD-0026,Mercado Livre,130.07,2024-10-05T20:41:06
PROD-0011,Amazon,5258.56,2024-10-05T21:24:21
PROD-0031,Magazine Luiza,671.84,2024-10-06T03:52:09
PROD-0008,Magazine Luiza,1891.65,2024-10-06T06:29:51
PROD-0077,Mercado Livre,214.96,2024-10-06T07:35:09
PROD-0008,Mercado Livre,1458.09,2024-10-06T10:57:19
PROD-0061,Shopee,78.54,2024-10-06T13:23:31
PROD-0015,Magazine Luiza,2801.21,2024-10-06T14:18:23
PROD-0009,Magazine Luiza,2444.4,2024-10-06T14:45:36
PROD-0075,Americanas,286.29,2024-10-06T17:15:04
PROD-0064,Shopee,244.66,2024-10-06T18:32:47
PROD-0072,Magazine Luiza,501.07,2024-10-06T19:06:10
PROD-0078,Amazon,342.47,2024-10-06T20:30:05
PROD-0038,Shopee,76.9,2024-10-07T02:47:14
PROD-0033,Magazine Luiza,383.54,2024-10-07T06:03:29
PROD-0018,Amazon,4063.43,2024-10-07T06:18:09
PROD-0046,Magazine Luiza,575.77,2024-10-07T09:07:36
PROD-0060,Magazine Luiza,162.54,2024-10-07T11:12:35
PROD-0032,Amazon,811.05,2024-10-07T13:18:25
PROD-0010,Americanas,4456.55,2024-10-07T16:13:09
PROD-0073,Mercado Livre,481.92,2024-10-07T16:21:29
PROD-0015,Americanas,2187.42,2024-10-07T16:35:59
PROD-0076,Magazine Luiza,483.33,2024-10-07T19:11:42
PROD-0052,Shopee,36.84,2024-10-08T07:48:58
PROD-0072,Americanas,508.62,2024-10-08T10:02:29
PROD-0080,Magazine Luiza,82.58,2024-10-08T14:00:56
PROD-0013,Amazon,6106.98,2024-10-08T14:01:08
PROD-0016,Amazon,3115.4,2024-10-08T14:58:47
PROD-0058,Americanas,25.42,2024-10-08T15:34:06
PROD-0063,Americanas,151.42,2024-10-08T17:06:25
PROD-0006,Shopee,598.6,2024-10-08T17:28:49
PROD-0048,Amazon,272.26,2024-10-08T18:39:07
PROD-0070,Mercado Livre,161.02,2024-10-09T03:03:07
PROD-0049,Mercado Livre,170.75,2024-10-09T05:33:50
PROD-0024,Magazine Luiza,324.87,2024-10-09T11:41:42
PROD-0014,Shopee,4570.14,2024-10-09T14:33:27
PROD-0031,Amazon,569.03,2024-10-09T15:51:23
PROD-0035,Americanas,796.11,2024-10-09T19:11:09
PROD-0058,Mercado Livre,21.17,2024-10-09T19:51:15
PROD-0059,Shopee,126.91,2024-10-09T21:37:00
PROD-0003,Amazon,1994.39,2024-10-10T12:52:32
PROD-0029,Americanas,445.32,2024-10-10T16:23:06
PROD-0005,Amazon,3949.16,2024-10-10T16:41:21
PROD-0037,Magazine Luiza,1062.8,2024-10-10T22:36:18
PROD-0049,Magazine Luiza,135.2,2024-10-11T14:05:22
PROD-0043,Americanas,895.25,2024-10-11T14:12:23
PROD-0002,Americanas,5494.51,2024-10-11T16:30:12
PROD-0067,Amazon,149.86,2024-10-11T18:33:27
PROD-0025,Magazine Luiza,189.29,2024-10-11T20:11:43
PROD-0010,Americanas,4636.41,2024-10-12T09:42:14
PROD-0002,Magazine Luiza,3962.52,2024-10-12T10:28:05
PROD-0012,Amazon,4999.41,2024-10-12T12:25:01
PROD-0033,Magazine Luiza,410.33,2024-10-12T13:24:25
PROD-0080,Shopee,46.29,2024-10-12T14:02:04
PROD-0024,Amazon,350.18,2024-10-12T14:28:51
PROD-0062,Shopee,121.03,2024-10-12T15:48:07
PROD-0063,Magazine Luiza,248.71,2024-10-12T17:17:07
PROD-0058,Mercado Livre,22.52,2024-10-12T18:13:29
PROD-0049,Americanas,155.6,2024-10-12T20:56:10
PROD-0013,Americanas,4239.16,2024-10-12T22:41:52
PROD-0075,Mercado Livre,220.82,2024-10-13T02:18:36
PROD-0040,Americanas,239.75,2024-10-13T05:15:21
PROD-0009,Magazine Luiza,2633.77,2024-10-13T10:16:32
PROD-0027,Shopee,117.57,2024-10-13T13:27:26
PROD-0011,Shopee,3435.28,2024-10-13T14:18:54
PROD-0054,Shopee,178.39,2024-10-13T16:50:50
PROD-0035,Shopee,654.62,2024-10-13T18:16:59
PROD-0055,Shopee,40.37,2024-10-13T20:49:12
PROD-0073,Shopee,354.36,2024-10-14T09:08:02
PROD-0034,Magazine Luiza,412.81,2024-10-14T09:48:23
PROD-0010,Shopee,3674.79,2024-10-14T18:05:02
PROD-0016,Magazine Luiza,2377.74,2024-10-14T18:42:04
PROD-0003,Shopee,1529.66,2024-10-14T19:50:21
PROD-0054,Shopee,189.13,2024-10-15T06:55:26
PROD-0049,Magazine Luiza,128.76,2024-10-15T09:08:43
PROD-0048,Magazine Luiza,307.15,2024-10-15T11:49:04
PROD-0007,Magazine Luiza,2847.36,2024-10-15T15:20:40
PROD-0056,Magazine Luiza,26.13,2024-10-15T15:39:26
PROD-0018,Shopee,5386.61,2024-10-15T15:58:19
PROD-0060,Amazon,119.24,2024-10-15T16:03:36
PROD-0055,Magazine Luiza,32.15,2024-10-15T18:08:33
PROD-0018,Amazon,3915.79,2024-10-16T03:03:57
PROD-0069,Shopee,89.59,2024-10-16T08:45:45
PROD-0041,Shopee,146.1,2024-10-16T09:27:22
PROD-0032,Shopee,746.23,2024-10-16T10:56:54
PROD-0042,Americanas,851.28,2024-10-16T12:13:44
PROD-0061,Mercado Livre,78.48,2024-10-16T13:25:50
PROD-0072,Americanas,542.51,2024-10-16T15:40:52
PROD-0057,Amazon,112.94,2024-10-16T16:02:55
PROD-0013,Amazon,6072.95,2024-10-16T17:08:09
PROD-0019,Americanas,3644.37,2024-10-16T18:04:35
PROD-0036,Mercado Livre,341.38,2024-10-16T18:16:20
PROD-0011,Amazon,5434.49,2024-10-16T18:43:22
PROD-0061,Mercado Livre,76.59,2024-10-17T09:04:49
PROD-0066,Amazon,216.49,2024-10-17T10:16:07
PROD-0035,Mercado Livre,859.26,2024-10-17T11:04:26
PROD-0023,Americanas,374.63,2024-10-17T15:24:00
PROD-0029,Shopee,631.03,2024-10-17T16:19:35
PROD-0018,Amazon,4139.71,2024-10-17T16:35:58
PROD-0061,Mercado Livre,78.52,2024-10-17T16:56:43
PROD-0073,Shopee,349.06,2024-10-17T21:58:08
PROD-0050,Amazon,309.76,2024-10-18T06:05:32
PROD-0035,Magazine Luiza,864.5,2024-10-18T10:34:30
PROD-0007,Mercado Livre,4307.49,2024-10-18T10:57:16
PROD-0075,Mercado Livre,208.32,2024-10-18T11:58:41
PROD-0038,Amazon,60.21,2024-10-18T17:04:48
PROD-0074,Shopee,280.82,2024-10-18T20:08:43
PROD-0070,Amazon,269.72,2024-10-18T23:19:07
PROD-0049,Mercado Livre,166.51,2024-10-19T00:32:42
PROD-0067,Magazine Luiza,242.97,2024-10-19T08:20:45
PROD-0022,Magazine Luiza,108.91,2024-10-19T09:16:07
PROD-0027,Shopee,117.47,2024-10-19T09:47:49
PROD-0039,Mercado Livre,1030.1,2024-10-19T10:50:27
PROD-0029,Americanas,427.27,2024-10-19T11:40:21
PROD-0079,Americanas,395.41,2024-10-19T13:33:35
PROD-0039,Shopee,853.98,2024-10-19T15:00:32
PROD-0059,Shopee,129.28,2024-10-19T15:43:32
PROD-0042,Amazon,766.6,2024-10-19T16:43:19
PROD-0026,Magazine Luiza,159.37,2024-10-19T19:59:41
PROD-0014,Shopee,4680.83,2024-10-19T22:49:39
PROD-0052,Mercado Livre,31.59,2024-10-20T00:54:30
PROD-0043,Shopee,675.64,2024-10-20T06:08:26
PROD-0048,Americanas,300.35,2024-10-20T09:08:50
PROD-0050,Amazon,310.76,2024-10-20T12:22:05
PROD-0020,Shopee,7486.36,2024-10-20T13:47:19
PROD-0001,Magazine Luiza,3833.97,2024-10-20T16:53:29
PROD-0006,Shopee,639.2,2024-10-20T17:13:38
PROD-0061,Americanas,59.37,2024-10-20T19:18:52
PROD-0042,Amazon,810.88,2024-10-20T20:01:35
PROD-0028,Mercado Livre,488.31,2024-10-20T20:04:05
PROD-0018,Magazine Luiza,4241.19,2024-10-20T23:32:59
PROD-0045,Americanas,339.97,2024-10-21T05:50:54
PROD-0036,Shopee,383.56,2024-10-21T06:29:10
PROD-0065,Magazine Luiza,180.37,2024-10-21T08:26:04
PROD-0068,Shopee,96.5,2024-10-21T09:45:34
PROD-0005,Amazon,4305.45,2024-10-21T14:57:17
PROD-0038,Americanas,91.74,2024-10-21T16:40:37
PROD-0051,Shopee,174.73,2024-10-22T00:52:46
PROD-0027,Amazon,182.88,2024-10-22T09:56:54
PROD-0023,Amazon,461.37,2024-10-22T10:07:33
PROD-0078,Amazon,329.23,2024-10-22T12:04:11
PROD-0068,Magazine Luiza,84.18,2024-10-22T12:27:59
PROD-0016,Shopee,3490.02,2024-10-22T15:13:50
PROD-0074,Mercado Livre,237.43,2024-10-22T15:20:39
PROD-0052,Americanas,44.94,2024-10-22T17:15:27
PROD-0035,Amazon,773.01,2024-10-22T17:26:30
PROD-0048,Mercado Livre,275.82,2024-10-22T18:06:11
PROD-0042,Magazine Luiza,824.04,2024-10-22T20:27:12
PROD-0009,Magazine Luiza,2525.24,2024-10-23T06:12:00
PROD-0043,Amazon,656.21,2024-10-23T09:39:04
PROD-0024,Mercado Livre,454.36,2024-10-23T10:39:20
PROD-0059,Shopee,126.08,2024-10-23T13:30:02
PROD-0071,Magazine Luiza,32.01,2024-10-23T14:36:15
PROD-0061,Magazine Luiza,77.64,2024-10-23T17:03:46
PROD-0046,Shopee,664.89,2024-10-23T19:25:14
PROD-0061,Americanas,59.78,2024-10-23T21:50:51
PROD-0026,Magazine Luiza,159.77,2024-10-23T22:44:10
PROD-0037,Americanas,792.98,2024-10-24T01:44:01
PROD-0019,Shopee,4004.84,2024-10-24T07:30:16
PROD-0077,Magazine Luiza,229.39,2024-10-24T08:49:12
PROD-0030,Americanas,80.6,2024-10-24T11:37:29
PROD-0072,Americanas,521.65,2024-10-24T11:49:26
PROD-0036,Shopee,376.27,2024-10-24T14:30:28
PROD-0068,Shopee,96.88,2024-10-24T17:39:23
PROD-0060,Shopee,139.08,2024-10-24T21:55:06
PROD-0049,Amazon,115.82,2024-10-25T03:52:55
PROD-0011,Americanas,4989.72,2024-10-25T06:35:05
PROD-0075,Americanas,274.59,2024-10-25T12:13:22
PROD-0043,Mercado Livre,671.6,2024-10-25T13:31:47
PROD-0061,Amazon,59.56,2024-10-25T15:10:41
PROD-0002,Americanas,5642.88,2024-10-25T17:10:43
PROD-0050,Amazon,325.96,2024-10-25T17:57:54
PROD-0080,Mercado Livre,66.52,2024-10-25T19:30:26
PROD-0077,Shopee,230.04,2024-10-26T11:11:32
PROD-0064,Americanas,173.77,2024-10-26T15:32:47
PROD-0056,Magazine Luiza,24.67,2024-10-26T16:23:58
PROD-0045,Mercado Livre,498.71,2024-10-26T20:26:25
PROD-0065,Americanas,110.95,2024-10-26T22:18:04
PROD-0080,Amazon,55.79,2024-10-26T23:24:51
PROD-0065,Americanas,117.6,2024-10-27T02:57:48
PROD-0018,Shopee,5305.33,2024-10-27T05:52:08
PROD-0060,Shopee,140.18,2024-10-27T07:36:18
PROD-0061,Mercado Livre,74.14,2024-10-27T07:36:50
PROD-0020,Americanas,9891.68,2024-10-27T09:13:29
PROD-0030,Mercado Livre,73.44,2024-10-27T11:36:26
PROD-0028,Americanas,504.28,2024-10-27T11:44:26
PROD-0078,Americanas,489.09,2024-10-27T18:11:06
PROD-0009,Americanas,3320.19,2024-10-27T20:40:39
PROD-0017,Mercado Livre,3235.4,2024-10-27T21:34:00
PROD-0058,Americanas,25.24,2024-10-28T10:01:13
PROD-0030,Magazine Luiza,57.69,2024-10-28T10:56:39
PROD-0024,Americanas,445.86,2024-10-28T18:12:26
PROD-0050,Americanas,313.3,2024-10-29T11:31:07
PROD-0074,Mercado Livre,237.11,2024-10-29T12:23:13
PROD-0021,Americanas,262.38,2024-10-29T13:53:47
PROD-0031,Magazine Luiza,660.95,2024-10-29T15:22:48
PROD-0080,Shopee,49.04,2024-10-29T16:37:49
PROD-0073,Mercado Livre,447.6,2024-10-29T19:35:11
PROD-0035,Americanas,807.94,2024-10-29T19:55:10
PROD-0056,Shopee,18.36,2024-10-29T20:48:06
PROD-0078,Americanas,483.58,2024-10-30T03:45:10
PROD-0041,Americanas,251.43,2024-10-30T06:36:55
PROD-0017,Magazine Luiza,3783.01,2024-10-30T07:10:19
PROD-0026,Amazon,142.6,2024-10-30T10:25:00
PROD-0045,Amazon,454.65,2024-10-30T11:03:05
PROD-0048,Mercado Livre,269.57,2024-10-30T14:41:23
PROD-0033,Amazon,364.24,2024-10-30T16:22:19
PROD-0044,Mercado Livre,303.78,2024-10-30T17:01:38
PROD-0011,Magazine Luiza,3893.36,2024-10-30T20:10:08
PROD-0059,Americanas,109.63,2024-10-30T20:22:13
PROD-0023,Magazine Luiza,294.12,2024-10-30T22:25:45
PROD-0003,Americanas,1592.16,2024-10-31T08:48:45
PROD-0075,Americanas,275.23,2024-10-31T09:36:21
PROD-0060,Americanas,121.46,2024-10-31T14:10:48
PROD-0046,Magazine Luiza,586.13,2024-10-31T14:23:38
PROD-0037,Amazon,1007.78,2024-10-31T20:32:33
PROD-0020,Mercado Livre,8702.06,2024-11-01T05:50:22
PROD-0073,Magazine Luiza,541.8,2024-11-01T08:17:32
PROD-0072,Mercado Livre,406.37,2024-11-01T09:11:05
PROD-0036,Magazine Luiza,275.04,2024-11-01T11:13:13
PROD-0002,Magazine Luiza,3955.84,2024-11-01T11:16:21
PROD-0036,Magazine Luiza,295.8,2024-11-01T14:42:19
PROD-0060,Magazine Luiza,155.84,2024-11-01T17:23:03
PROD-0006,Amazon,427.89,2024-11-01T21:28:02
PROD-0006,Magazine Luiza,417.13,2024-11-02T10:34:18
PROD-0069,Shopee,86.57,2024-11-02T11:30:35
PROD-0079,Amazon,454.23,2024-11-02T13:51:20
PROD-0003,Shopee,1621.59,2024-11-02T14:38:25
PROD-0072,Americanas,495.13,2024-11-02T18:03:48
PROD-0055,Shopee,43.43,2024-11-02T18:54:21
PROD-0022,Mercado Livre,113.44,2024-11-02T19:04:08
PROD-0068,Amazon,109.84,2024-11-03T03:26:21
PROD-0046,Mercado Livre,666.02,2024-11-03T10:21:39
PROD-0054,Amazon,171.18,2024-11-03T11:39:31
PROD-0039,Mercado Livre,1028.48,2024-11-03T12:55:10
PROD-0045,Shopee,361.53,2024-11-03T13:54:31
PROD-0042,Shopee,933.04,2024-11-03T15:27:18
PROD-0041,Shopee,137.85,2024-11-03T15:30:07
PROD-0020,Mercado Livre,8356.87,2024-11-03T15:44:40
PROD-0037,Shopee,788.59,2024-11-03T16:55:28
PROD-0057,Mercado Livre,120.43,2024-11-03T17:37:08
PROD-0049,Magazine Luiza,138.38,2024-11-03T18:10:10
PROD-0039,Americanas,1223.29,2024-11-03T20:15:18
PROD-0076,Magazine Luiza,500.93,2024-11-03T20:42:30
PROD-0056,Amazon,31.11,2024-11-03T20:48:05
PROD-0031,Shopee,844.4,2024-11-04T09:14:40
PROD-0067,Shopee,207.73,2024-11-04T09:57:21
PROD-0045,Americanas,326.69,2024-11-04T10:12:16
PROD-0035,Amazon,777.18,2024-11-04T13:18:49
PROD-0078,Mercado Livre,308.57,2024-11-04T13:52:42
PROD-0039,Americanas,1225.04,2024-11-04T14:04:38
PROD-0004,Amazon,4233.18,2024-11-04T17:05:47
PROD-0061,Shopee,79.36,2024-11-04T17:41:48
PROD-0034,Americanas,333.65,2024-11-04T21:34:51
PROD-0022,Shopee,134.05,2024-11-05T01:30:40
PROD-0026,Amazon,139.23,2024-11-05T08:09:17
PROD-0020,Mercado Livre,8842.22,2024-11-05T08:33:53
PROD-0049,Amazon,111.73,2024-11-05T08:59:57
PROD-0032,Americanas,879.73,2024-11-05T09:12:31
PROD-0076,Shopee,351.18,2024-11-05T09:47:50
PROD-0074,Amazon,209.44,2024-11-05T09:58:45
PROD-0034,Magazine Luiza,382.67,2024-11-05T15:01:52
PROD-0077,Mercado Livre,200.7,2024-11-05T17:43:26
PROD-0006,Shopee,632.57,2024-11-05T20:07:11
PROD-0034,Amazon,302.68,2024-11-06T00:05:21
PROD-0073,Americanas,517.83,2024-11-06T09:50:02
PROD-0076,Shopee,371.41,2024-11-06T10:22:31
PROD-0032,Amazon,848.53,2024-11-06T13:05:13
PROD-0059,Mercado Livre,149.59,2024-11-06T14:19:11
PROD-0076,Americanas,300.72,2024-11-06T15:05:11
PROD-0071,Americanas,28.28,2024-11-06T17:26:03
PROD-0078,Shopee,321.72,2024-11-07T02:29:25
PROD-0077,Shopee,233.38,2024-11-07T09:08:32
PROD-0064,Shopee,226.09,2024-11-07T09:57:11
PROD-0033,Mercado Livre,265.65,2024-11-07T10:05:40
PROD-0055,Amazon,40.45,2024-11-07T12:18:49
PROD-0076,Shopee,353.03,2024-11-07T14:26:50
PROD-0079,Magazine Luiza,511.95,2024-11-07T14:44:07
PROD-0013,Shopee,4157.59,2024-11-07T20:05:00
PROD-0021,Mercado Livre,384.8,2024-11-07T22:08:32
PROD-0029,Amazon,461.7,2024-11-08T01:12:56
PROD-0044,Amazon,356.84,2024-11-08T06:22:42
PROD-0016,Mercado Livre,2735.15,2024-11-08T06:24:01
PROD-0078,Magazine Luiza,289.09,2024-11-08T08:44:03
PROD-0046,Shopee,713.78,2024-11-08T09:32:14
PROD-0056,Mercado Livre,30.67,2024-11-08T09:44:54
PROD-0028,Mercado Livre,513.14,2024-11-08T09:47:13
PROD-0077,Amazon,179.19,2024-11-08T10:31:25
PROD-0012,Americanas,4407.06,2024-11-08T16:24:32
PROD-0049,Amazon,116.14,2024-11-08T16:41:27
PROD-0045,Mercado Livre,530.12,2024-11-09T09:56:46
PROD-0063,Mercado Livre,197.61,2024-11-09T10:41:55
PROD-0009,Shopee,2827.85,2024-11-09T11:31:40
PROD-0040,Americanas,250.88,2024-11-09T11:34:42
PROD-0017,Magazine Luiza,3699.43,2024-11-09T12:46:03
PROD-0052,Americanas,43.86,2024-11-09T14:42:40
PROD-0019,Shopee,4028.94,2024-11-09T17:06:21
PROD-0001,Mercado Livre,2408.01,2024-11-09T21:02:40
PROD-0030,Amazon,86.75,2024-11-10T07:06:25
PROD-0059,Shopee,125.36,2024-11-10T09:09:11
PROD-0018,Amazon,4077.38,2024-11-10T10:40:54
PROD-0022,Amazon,147.12,2024-11-10T13:23:47
PROD-0064,Magazine Luiza,224.12,2024-11-10T14:38:19
PROD-0063,Americanas,148.15,2024-11-10T17:37:08
PROD-0055,Mercado Livre,42.5,2024-11-10T17:50:39
PROD-0050,Shopee,303.0,2024-11-10T18:04:11
PROD-0026,Shopee,145.64,2024-11-10T18:58:24
PROD-0066,Amazon,222.6,2024-11-10T19:50:25
PROD-0070,Amazon,257.34,2024-11-10T20:49:37
PROD-0037,Magazine Luiza,1047.49,2024-11-10T21:37:34
PROD-0039,Amazon,868.66,2024-11-10T23:27:41
PROD-0073,Mercado Livre,468.56,2024-11-11T08:43:55
PROD-0010,Shopee,3543.64,2024-11-11T09:23:00
PROD-0072,Amazon,495.07,2024-11-11T12:50:21
PROD-0009,Amazon,3960.11,2024-11-11T14:03:58
PROD-0072,Amazon,520.25,2024-11-11T15:04:07
PROD-0020,Magazine Luiza,5769.78,2024-11-11T17:09:47
PROD-0065,Amazon,108.8,2024-11-11T18:12:19
PROD-0026,Amazon,142.21,2024-11-11T19:48:24
PROD-0072,Amazon,519.58,2024-11-12T04:29:38
PROD-0053,Magazine Luiza,119.49,2024-11-12T08:18:57
PROD-0067,Amazon,149.47,2024-11-12T09:19:26
PROD-0006,Amazon,419.08,2024-11-12T11:46:50
PROD-0080,Shopee,45.72,2024-11-12T14:03:40
PROD-0024,Magazine Luiza,299.08,2024-11-12T14:06:26
PROD-0047,Shopee,82.25,2024-11-12T14:17:02
PROD-0009,Amazon,3822.98,2024-11-12T17:25:57
PROD-0013,Americanas,4110.08,2024-11-12T18:21:15
PROD-0060,Americanas,116.13,2024-11-12T22:18:13
PROD-0024,Magazine Luiza,321.89,2024-11-13T01:25:58
PROD-0043,Americanas,858.99,2024-11-13T03:00:13
PROD-0011,Shopee,3401.56,2024-11-13T05:05:44
PROD-0059,Magazine Luiza,129.88,2024-11-13T09:11:39
PROD-0008,Amazon,1725.55,2024-11-13T14:45:21
PROD-0009,Magazine Luiza,2531.89,2024-11-13T15:28:49
PROD-0033,Magazine Luiza,398.55,2024-11-13T20:35:25
PROD-0074,Amazon,214.62,2024-11-13T20:46:37
PROD-0059,Shopee,129.34,2024-11-13T21:16:52
PROD-0023,Americanas,361.86,2024-11-13T21:57:30
PROD-0035,Amazon,743.23,2024-11-14T03:43:15
