id_venda,data_venda,id_cliente,id_produto,canal_venda,quantidade,preco_unitario
VND-0014132,2024-02-29T19:40:28,CLI-00092,PROD-0072,Marketplace,1,515.89
VND-0001619,2024-02-29T19:42:35,CLI-00438,PROD-0071,Marketplace,1,35.67
VND-0007138,2024-02-29T19:42:55,CLI-00485,PROD-0019,Midia Paga,1,4328.51
VND-0009061,2024-02-29T19:43:29,CLI-00166,PROD-0050,Midia Paga,1,435.38
VND-0011053,2024-02-29T20:01:08,CLI-00029,PROD-0065,WhatsApp,1,153.65
VND-0003320,2024-02-29T20:59:15,CLI-00217,PROD-0048,App Mobile,4,266.05
VND-0006208,2024-02-29T21:16:45,CLI-00021,PROD-0034,Site,1,355.01
VND-0012960,2024-02-29T21:18:14,CLI-00412,PROD-0028,Midia Paga,3,445.96
VND-0009867,2024-02-29T21:44:04,CLI-00079,PROD-0020,Redes Sociais,1,8203.28
VND-0010132,2024-02-29T23:11:01,CLI-00443,PROD-0078,Site,1,425.54
VND-0005564,2024-02-29T23:38:18,CLI-00037,PROD-0041,Redes Sociais,4,173.86
VND-0008380,2024-03-01T00:17:24,CLI-00006,PROD-0007,App Mobile,1,4161.62
VND-0008444,2024-03-01T01:23:42,CLI-00086,PROD-0044,App Mobile,1,399.97
VND-0006520,2024-03-01T02:44:44,CLI-00361,PROD-0037,App Mobile,1,954.72
VND-0006016,2024-03-01T02:52:31,CLI-00086,PROD-0052,App Mobile,1,49.64
VND-0009171,2024-03-01T04:04:06,CLI-00472,PROD-0023,App Mobile,1,407.91
VND-0006125,2024-03-01T06:07:20,CLI-00024,PROD-0012,Site,1,5413.29
VND-0013488,2024-03-01T06:07:57,CLI-00474,PROD-0078,Email Marketing,2,357.53
VND-0008768,2024-03-01T06:50:27,CLI-00092,PROD-0015,Email Marketing,1,2142.71
VND-0002835,2024-03-01T06:56:48,CLI-00071,PROD-0012,Midia Paga,2,5153.46
VND-0008974,2024-03-01T09:17:14,CLI-00065,PROD-0074,App Mobile,1,198.63
VND-0009483,2024-03-01T09:23:47,CLI-00085,PROD-0028,Site,5,410.37
VND-0007837,2024-03-01T09:24:46,CLI-00049,PROD-0052,Site,1,44.93
VND-0002450,2024-03-01T10:17:11,CLI-00170,PROD-0031,Marketplace,2,649.12
VND-0003049,2024-03-01T10:38:44,CLI-00122,PROD-0077,Redes Sociais,2,192.18
VND-0013653,2024-03-01T10:58:10,CLI-00364,PROD-0057,Marketplace,1,114.31
VND-0009844,2024-03-01T11:14:05,CLI-00083,PROD-0041,Redes Sociais,1,193.97
VND-0000782,2024-03-01T11:23:19,CLI-00048,PROD-0074,Midia Paga,2,194.24
VND-0000755,2024-03-01T11:55:13,CLI-00388,PROD-0006,App Mobile,3,490.82
VND-0002331,2024-03-01T12:30:33,CLI-00072,PROD-0072,Site,5,469.02
VND-0003195,2024-03-01T13:22:37,CLI-00098,PROD-0064,App Mobile,2,234.42
VND-0004103,2024-03-01T14:53:34,CLI-00065,PROD-0001,Site,1,3109.98
VND-0013396,2024-03-01T15:12:35,CLI-00047,PROD-0073,App Mobile,1,410.72
VND-0008023,2024-03-01T15:40:23,CLI-00255,PROD-0043,App Mobile,1,642.91
VND-0014292,2024-03-01T15:51:47,CLI-00469,PROD-0023,App Mobile,2,334.52
VND-0001316,2024-03-01T16:18:17,CLI-00079,PROD-0041,App Mobile,1,176.82
VND-0005751,2024-03-01T16:29:59,CLI-00146,PROD-0016,Site,1,2849.19
VND-0014072,2024-03-01T18:08:39,CLI-00098,PROD-0040,Midia Paga,1,302.41
VND-0003858,2024-03-01T19:06:06,CLI-00468,PROD-0039,Midia Paga,2,1146.31
VND-0002759,2024-03-01T19:25:51,CLI-00074,PROD-0073,App Mobile,1,484.59
VND-0011432,2024-03-01T19:30:24,CLI-00025,PROD-0045,App Mobile,5,461.6
VND-0006074,2024-03-01T19:50:01,CLI-00378,PROD-0020,Site,3,7480.83
VND-0002826,2024-03-01T20:15:36,CLI-00057,PROD-0046,Site,1,538.32
VND-0003363,2024-03-01T20:39:18,CLI-00057,PROD-0037,Midia Paga,1,1122.97
VND-0006873,2024-03-01T20:47:36,CLI-00008,PROD-0074,App Mobile,5,191.07
VND-0002381,2024-03-01T21:00:17,CLI-00039,PROD-0002,Organico,3,3930.44
VND-0000250,2024-03-01T21:34:00,CLI-00052,PROD-0056,Midia Paga,1,24.7
VND-0014793,2024-03-01T22:19:58,CLI-00030,PROD-0044,Site,1,401.42
VND-0006741,2024-03-01T22:25:27,CLI-00082,PROD-0028,Site,2,527.61
VND-0004722,2024-03-02T00:13:23,CLI-00186,PROD-0020,WhatsApp,4,6745.99
VND-0004441,2024-03-02T01:36:06,CLI-00421,PROD-0048,Midia Paga,2,205.05
VND-0001037,2024-03-02T03:02:37,CLI-00012,PROD-0014,Marketplace,1,3971.78
VND-0010212,2024-03-02T05:25:12,CLI-00072,PROD-0059,App Mobile,2,99.1
VND-0014913,2024-03-02T05:55:48,CLI-00046,PROD-0024,Marketplace,3,391.05
VND-0013013,2024-03-02T06:27:17,CLI-00347,PROD-0064,Redes Sociais,3,237.17
VND-0001227,2024-03-02T06:33:06,CLI-00203,PROD-0015,App Mobile,2,2184.58
VND-0009440,2024-03-02T06:33:40,CLI-00359,PROD-0012,Site,1,5621.73
VND-0000673,2024-03-02T06:33:42,CLI-00172,PROD-0031,Marketplace,2,597.21
VND-0011840,2024-03-02T06:35:32,CLI-00048,PROD-0010,Midia Paga,4,3665.8
VND-0001478,2024-03-02T07:41:12,CLI-00027,PROD-0029,Site,1,529.72
VND-0001321,2024-03-02T08:28:56,CLI-00252,PROD-0015,Email Marketing,1,2673.48
VND-0005583,2024-03-02T08:38:25,CLI-00051,PROD-0021,Marketplace,3,333.58
VND-0008698,2024-03-02T09:23:27,CLI-00089,PROD-0079,Midia Paga,1,464.78
VND-0009258,2024-03-02T10:13:36,CLI-00095,PROD-0021,Marketplace,1,355.31
VND-0003610,2024-03-02T10:30:42,CLI-00055,PROD-0058,Site,1,22.18
VND-0002956,2024-03-02T10:35:59,CLI-00028,PROD-0003,Midia Paga,2,1944.32
VND-0012408,2024-03-02T11:18:51,CLI-00020,PROD-0056,App Mobile,1,28.82
VND-0001527,2024-03-02T11:31:47,CLI-00075,PROD-0067,Marketplace,1,181.34
VND-0005215,2024-03-02T11:44:26,CLI-00002,PROD-0044,Midia Paga,2,402.47
VND-0008135,2024-03-02T11:57:34,CLI-00101,PROD-0002,App Mobile,1,4392.26
VND-0002559,2024-03-02T12:33:29,CLI-00152,PROD-0017,Redes Sociais,1,2794.56
VND-0005412,2024-03-02T12:35:20,CLI-00129,PROD-0056,Midia Paga,3,27.66
VND-0003900,2024-03-02T12:54:35,CLI-00017,PROD-0045,App Mobile,1,374.77
VND-0002181,2024-03-02T13:39:46,CLI-00052,PROD-0014,App Mobile,1,3970.46
VND-0005248,2024-03-02T14:17:37,CLI-00022,PROD-0001,App Mobile,1,3285.89
VND-0007336,2024-03-02T14:22:47,CLI-00307,PROD-0009,Marketplace,1,3752.02
VND-0012689,2024-03-02T14:25:23,CLI-00472,PROD-0027,App Mobile,1,167.07
VND-0005990,2024-03-02T15:53:30,CLI-00010,PROD-0037,Redes Sociais,3,1117.06
VND-0005666,2024-03-02T15:55:38,CLI-00181,PROD-0032,Midia Paga,4,925.47
VND-0014760,2024-03-02T16:03:37,CLI-00104,PROD-0045,Midia Paga,3,426.79
VND-0009468,2024-03-02T16:10:58,CLI-00040,PROD-0036,Midia Paga,2,312.95
VND-0010910,2024-03-02T16:43:05,CLI-00064,PROD-0018,Midia Paga,5,4770.76
VND-0007784,2024-03-02T17:17:10,CLI-00099,PROD-0033,WhatsApp,2,363.97
VND-0010022,2024-03-02T17:26:13,CLI-00055,PROD-0020,App Mobile,2,6818.01
VND-0001378,2024-03-02T17:35:57,CLI-00057,PROD-0063,App Mobile,3,216.24
VND-0012044,2024-03-02T17:47:23,CLI-00239,PROD-0075,Site,1,231.2
VND-0001651,2024-03-02T17:54:14,CLI-00073,PROD-0008,Marketplace,1,1725.75
VND-0012440,2024-03-02T18:02:21,CLI-00059,PROD-0030,Midia Paga,1,64.69
VND-0000798,2024-03-02T19:03:12,CLI-00042,PROD-0034,Loja Física,1,360.87
VND-0000096,2024-03-02T19:05:10,CLI-00046,PROD-0027,Midia Paga,1,161.11
VND-0011962,2024-03-02T19:11:09,CLI-00173,PROD-0080,Organico,2,69.26
VND-0012405,2024-03-02T19:14:00,CLI-00063,PROD-0061,Midia Paga,2,70.27
VND-0005129,2024-03-02T20:16:23,CLI-00031,PROD-0001,Midia Paga,1,2542.86
VND-0012386,2024-03-02T20:28:22,CLI-00006,PROD-0066,Midia Paga,2,234.54
VND-0008110,2024-03-02T20:38:37,CLI-00255,PROD-0055,Redes Sociais,1,45.41
VND-0000361,2024-03-02T21:25:50,CLI-00267,PROD-0002,App Mobile,1,3883.97
VND-0005830,2024-03-02T23:38:12,CLI-00305,PROD-0008,App Mobile,1,1668.2
VND-0010419,2024-03-02T23:54:59,CLI-00086,PROD-0042,Midia Paga,1,626.57
VND-0002639,2024-03-03T00:03:14,CLI-00081,PROD-0027,Organico,1,159.93
VND-0002132,2024-03-03T03:44:37,CLI-00059,PROD-0050,Email Marketing,1,434.03
VND-0012211,2024-03-03T04:06:01,CLI-00005,PROD-0014,Redes Sociais,1,4471.77
VND-0000359,2024-03-03T06:16:30,CLI-00094,PROD-0006,Site,1,525.71
VND-0004034,2024-03-03T06:24:08,CLI-00264,PROD-0060,App Mobile,1,129.83
VND-0001267,2024-03-03T06:42:04,CLI-00250,PROD-0017,Midia Paga,2,3294.11
VND-0013756,2024-03-03T09:04:17,CLI-00191,PROD-0028,Midia Paga,1,416.81
VND-0014212,2024-03-03T09:12:19,CLI-00363,PROD-0034,App Mobile,1,383.65
VND-0005057,2024-03-03T09:25:37,CLI-00221,PROD-0013,Site,4,4816.4
VND-0001172,2024-03-03T09:53:23,CLI-00059,PROD-0064,Redes Sociais,3,258.48
VND-0001820,2024-03-03T10:23:48,CLI-00056,PROD-0050,App Mobile,2,395.96
VND-0002517,2024-03-03T10:25:36,CLI-00033,PROD-0010,Midia Paga,3,3988.79
VND-0004917,2024-03-03T10:33:37,CLI-00081,PROD-0062,App Mobile,1,91.55
VND-0011316,2024-03-03T10:48:15,CLI-00037,PROD-0010,Email Marketing,1,3509.4
VND-0003995,2024-03-03T10:58:16,CLI-00020,PROD-0049,Site,1,164.2
VND-0001689,2024-03-03T12:03:45,CLI-00059,PROD-0043,App Mobile,4,798.63
VND-0004736,2024-03-03T13:28:14,CLI-00076,PROD-0076,Marketplace,3,384.88
VND-0011099,2024-03-03T13:59:41,CLI-00073,PROD-0028,Midia Paga,1,421.25
VND-0005403,2024-03-03T14:03:46,CLI-00057,PROD-0048,App Mobile,1,231.78
VND-0006822,2024-03-03T14:03:53,CLI-00090,PROD-0065,Midia Paga,1,150.34
VND-0011216,2024-03-03T14:30:21,CLI-00010,PROD-0047,App Mobile,5,73.67
VND-0014081,2024-03-03T14:30:38,CLI-00308,PROD-0046,App Mobile,1,654.2
VND-0000592,2024-03-03T14:58:01,CLI-00058,PROD-0070,Midia Paga,1,232.85
VND-0001892,2024-03-03T14:59:41,CLI-00397,PROD-0031,Midia Paga,2,720.23
VND-0011612,2024-03-03T15:52:20,CLI-00018,PROD-0011,Midia Paga,1,4863.33
VND-0008361,2024-03-03T15:54:07,CLI-00409,PROD-0069,Site,1,110.04
VND-0011537,2024-03-03T15:54:08,CLI-00001,PROD-0024,Midia Paga,1,349.12
VND-0006149,2024-03-03T16:13:33,CLI-00168,PROD-0076,Marketplace,2,431.72
VND-0009253,2024-03-03T16:14:02,CLI-00039,PROD-0035,Marketplace,4,720.82
VND-0002454,2024-03-03T16:31:33,CLI-00449,PROD-0003,Site,1,1524.95
VND-0001224,2024-03-03T16:47:37,CLI-00390,PROD-0062,WhatsApp,4,110.53
VND-0004901,2024-03-03T17:01:22,CLI-00021,PROD-0071,Midia Paga,2,31.25
VND-0004886,2024-03-03T17:01:56,CLI-00249,PROD-0049,App Mobile,1,133.42
VND-0010000,2024-03-03T17:30:27,CLI-00058,PROD-0059,App Mobile,1,127.36
VND-0000976,2024-03-03T19:31:41,CLI-00328,PROD-0048,App Mobile,2,203.29
VND-0014167,2024-03-03T19:34:43,CLI-00066,PROD-0001,App Mobile,1,2570.12
VND-0011092,2024-03-03T19:39:38,CLI-00001,PROD-0052,Email Marketing,3,41.8
VND-0013677,2024-03-03T19:50:29,CLI-00045,PROD-0046,Loja Física,1,658.64
VND-0004316,2024-03-03T21:16:22,CLI-00022,PROD-0074,Midia Paga,4,203.74
VND-0010133,2024-03-03T21:44:38,CLI-00073,PROD-0003,Midia Paga,4,2021.18
VND-0008293,2024-03-03T22:35:33,CLI-00064,PROD-0039,Site,3,1147.53
VND-0011437,2024-03-03T22:39:02,CLI-00212,PROD-0039,Email Marketing,1,1107.65
VND-0006190,2024-03-03T23:17:25,CLI-00092,PROD-0040,App Mobile,1,270.33
VND-0003598,2024-03-04T01:09:30,CLI-00221,PROD-0077,Site,1,240.13
VND-0004484,2024-03-04T02:00:38,CLI-00225,PROD-0020,Marketplace,1,6957.42
VND-0000893,2024-03-04T03:34:47,CLI-00188,PROD-0003,App Mobile,1,1832.25
VND-0012473,2024-03-04T04:40:03,CLI-00010,PROD-0066,App Mobile,3,218.4
VND-0007663,2024-03-04T07:44:44,CLI-00078,PROD-0064,App Mobile,1,236.82
VND-0001526,2024-03-04T08:05:11,CLI-00052,PROD-0026,Midia Paga,2,140.25
VND-0003581,2024-03-04T08:33:12,CLI-00022,PROD-0017,App Mobile,2,3205.46
VND-0010765,2024-03-04T09:26:31,CLI-00159,PROD-0065,App Mobile,2,135.86
VND-0003661,2024-03-04T09:56:28,CLI-00096,PROD-0007,App Mobile,1,4014.55
VND-0001064,2024-03-04T10:01:52,CLI-00008,PROD-0070,Site,1,215.52
VND-0003868,2024-03-04T10:08:35,CLI-00129,PROD-0057,Redes Sociais,1,112.87
VND-0008781,2024-03-04T10:26:39,CLI-00036,PROD-0054,Midia Paga,1,146.03
VND-0004871,2024-03-04T10:53:26,CLI-00086,PROD-0018,Midia Paga,1,5037.81
VND-0014946,2024-03-04T11:24:09,CLI-00309,PROD-0036,WhatsApp,1,268.84
VND-0002659,2024-03-04T11:33:13,CLI-00063,PROD-0066,App Mobile,4,253.03
VND-0007202,2024-03-04T11:54:43,CLI-00060,PROD-0042,Midia Paga,5,688.12
VND-0008846,2024-03-04T12:01:17,CLI-00029,PROD-0039,Organico,1,904.43
VND-0007727,2024-03-04T12:05:13,CLI-00024,PROD-0021,Midia Paga,3,363.0
VND-0013091,2024-03-04T13:09:42,CLI-00480,PROD-0052,Email Marketing,1,46.47
VND-0000631,2024-03-04T13:29:07,CLI-00030,PROD-0053,Redes Sociais,1,131.51
VND-0010884,2024-03-04T13:36:06,CLI-00003,PROD-0027,App Mobile,1,167.7
VND-0011890,2024-03-04T14:04:58,CLI-00047,PROD-0022,Midia Paga,1,104.56
VND-0011529,2024-03-04T14:49:52,CLI-00493,PROD-0065,Site,5,170.04
VND-0010546,2024-03-04T15:16:00,CLI-00493,PROD-0046,Marketplace,1,531.2
VND-0005605,2024-03-04T16:27:28,CLI-00205,PROD-0055,Marketplace,1,45.71
VND-0013139,2024-03-04T16:43:48,CLI-00016,PROD-0027,Organico,2,177.23
VND-0007961,2024-03-04T17:00:30,CLI-00494,PROD-0053,Midia Paga,1,149.56
VND-0002022,2024-03-04T17:34:03,CLI-00092,PROD-0077,Midia Paga,1,210.53
VND-0001566,2024-03-04T17:34:47,CLI-00342,PROD-0030,Midia Paga,1,67.87
VND-0008132,2024-03-04T17:44:25,CLI-00389,PROD-0006,Midia Paga,3,531.7
VND-0009736,2024-03-04T18:06:08,CLI-00171,PROD-0079,App Mobile,1,414.48
VND-0007607,2024-03-04T18:37:32,CLI-00386,PROD-0039,Site,1,1148.44
VND-0000981,2024-03-04T18:48:48,CLI-00075,PROD-0069,Marketplace,2,112.61
VND-0007073,2024-03-04T19:01:00,CLI-00003,PROD-0068,Midia Paga,4,95.97
VND-0000996,2024-03-04T20:11:33,CLI-00029,PROD-0049,Marketplace,1,176.95
VND-0011837,2024-03-04T20:14:01,CLI-00077,PROD-0047,App Mobile,1,74.31
VND-0012581,2024-03-04T20:56:35,CLI-00034,PROD-0021,WhatsApp,1,330.04
VND-0000924,2024-03-04T21:24:59,CLI-00076,PROD-0010,App Mobile,1,3567.45
VND-0003370,2024-03-04T21:34:22,CLI-00032,PROD-0018,Site,1,4774.2
VND-0014676,2024-03-04T21:58:13,CLI-00436,PROD-0005,Site,1,3492.01
VND-0001106,2024-03-04T22:36:31,CLI-00491,PROD-0057,App Mobile,2,109.44
VND-0009170,2024-03-04T23:13:47,CLI-00092,PROD-0080,App Mobile,1,56.91
VND-0011404,2024-03-04T23:17:41,CLI-00366,PROD-0076,Site,1,482.77
VND-0000063,2024-03-04T23:37:46,CLI-00028,PROD-0012,App Mobile,1,6567.57
VND-0009044,2024-03-04T23:41:44,CLI-00091,PROD-0021,Midia Paga,2,302.5
VND-0011078,2024-03-05T01:19:54,CLI-00152,PROD-0058,WhatsApp,2,27.04
VND-0011748,2024-03-05T05:13:09,CLI-00003,PROD-0058,Midia Paga,2,22.89
VND-0000509,2024-03-05T05:32:04,CLI-00250,PROD-0080,Midia Paga,1,56.38
VND-0001939,2024-03-05T07:10:47,CLI-00154,PROD-0003,Marketplace,2,1759.46
VND-0004158,2024-03-05T07:56:09,CLI-00054,PROD-0006,Organico,1,543.51
VND-0006785,2024-03-05T08:03:00,CLI-00026,PROD-0035,Midia Paga,1,764.6
VND-0011849,2024-03-05T08:06:04,CLI-00070,PROD-0038,Midia Paga,1,73.37
VND-0008109,2024-03-05T08:11:32,CLI-00186,PROD-0022,Email Marketing,1,108.28
VND-0000768,2024-03-05T08:33:34,CLI-00144,PROD-0005,Midia Paga,2,3992.48
VND-0013551,2024-03-05T08:35:40,CLI-00253,PROD-0044,Midia Paga,1,412.46
VND-0006968,2024-03-05T08:54:24,CLI-00240,PROD-0007,WhatsApp,1,3743.23
VND-0003914,2024-03-05T09:18:30,CLI-00239,PROD-0069,Site,1,110.5
VND-0004039,2024-03-05T09:38:53,CLI-00304,PROD-0075,Midia Paga,1,299.54
VND-0006917,2024-03-05T09:39:15,CLI-00034,PROD-0021,Midia Paga,2,333.07
VND-0010124,2024-03-05T10:37:07,CLI-00242,PROD-0049,App Mobile,5,146.78
VND-0013483,2024-03-05T10:40:14,CLI-00194,PROD-0045,Midia Paga,1,466.52
VND-0007927,2024-03-05T10:44:22,CLI-00038,PROD-0065,App Mobile,3,160.75
VND-0002642,2024-03-05T12:07:20,CLI-00039,PROD-0005,Marketplace,1,3803.44
VND-0005655,2024-03-05T12:28:28,CLI-00058,PROD-0032,Organico,1,874.46
VND-0001262,2024-03-05T13:27:44,CLI-00062,PROD-0007,Midia Paga,4,3939.48
VND-0003756,2024-03-05T13:33:17,CLI-00061,PROD-0020,App Mobile,3,7064.77
VND-0002343,2024-03-05T14:00:54,CLI-00063,PROD-0006,Marketplace,5,463.15
VND-0002269,2024-03-05T14:06:32,CLI-00041,PROD-0032,Marketplace,1,921.9
VND-0010264,2024-03-05T14:06:34,CLI-00328,PROD-0027,Midia Paga,2,179.42
VND-0007104,2024-03-05T14:43:06,CLI-00063,PROD-0033,Midia Paga,2,406.05
VND-0005245,2024-03-05T14:44:54,CLI-00059,PROD-0072,Marketplace,1,404.9
VND-0011809,2024-03-05T14:55:24,CLI-00331,PROD-0013,App Mobile,2,4325.77
VND-0003208,2024-03-05T15:34:25,CLI-00095,PROD-0017,Marketplace,4,3280.1
VND-0006561,2024-03-05T17:25:40,CLI-00204,PROD-0068,Site,4,78.27
VND-0008483,2024-03-05T17:30:03,CLI-00022,PROD-0026,Marketplace,1,155.01
VND-0008656,2024-03-05T17:31:01,CLI-00482,PROD-0020,App Mobile,1,8218.44
VND-0005767,2024-03-05T19:11:14,CLI-00248,PROD-0014,App Mobile,1,4025.44
VND-0000959,2024-03-05T19:33:42,CLI-00317,PROD-0041,Loja Física,1,217.33
VND-0006680,2024-03-05T19:44:10,CLI-00468,PROD-0010,Site,1,3595.37
VND-0005729,2024-03-05T19:47:04,CLI-00132,PROD-0055,Organico,1,47.18
VND-0014098,2024-03-05T19:52:10,CLI-00012,PROD-0029,App Mobile,1,569.13
VND-0008704,2024-03-05T19:55:47,CLI-00043,PROD-0080,App Mobile,1,59.44
VND-0009829,2024-03-05T20:47:24,CLI-00045,PROD-0015,Midia Paga,1,2230.45
VND-0012484,2024-03-05T20:57:17,CLI-00036,PROD-0011,WhatsApp,1,4977.92
VND-0011725,2024-03-05T22:10:32,CLI-00122,PROD-0062,Site,1,119.08
VND-0006869,2024-03-06T03:03:17,CLI-00065,PROD-0018,App Mobile,1,5783.49
VND-0004082,2024-03-06T03:27:56,CLI-00039,PROD-0069,Marketplace,1,114.35
VND-0011145,2024-03-06T07:32:31,CLI-00066,PROD-0047,App Mobile,3,72.15
VND-0009257,2024-03-06T09:15:11,CLI-00185,PROD-0074,App Mobile,1,199.41
VND-0009635,2024-03-06T10:08:02,CLI-00172,PROD-0004,Site,1,4113.32
VND-0007894,2024-03-06T10:18:18,CLI-00079,PROD-0069,Midia Paga,2,95.45
VND-0011157,2024-03-06T10:48:00,CLI-00058,PROD-0052,Site,2,43.26
VND-0012225,2024-03-06T10:50:55,CLI-00088,PROD-0061,Midia Paga,1,59.3
VND-0013436,2024-03-06T11:11:22,CLI-00329,PROD-0020,Loja Física,1,6784.44
VND-0013720,2024-03-06T11:37:39,CLI-00051,PROD-0070,Midia Paga,4,209.6
VND-0007249,2024-03-06T11:41:22,CLI-00031,PROD-0002,Site,1,3709.45
VND-0000260,2024-03-06T11:42:41,CLI-00093,PROD-0075,Midia Paga,2,261.87
VND-0013462,2024-03-06T11:52:21,CLI-00033,PROD-0051,App Mobile,3,126.78
VND-0007264,2024-03-06T12:46:34,CLI-00079,PROD-0076,Email Marketing,1,373.05
VND-0000562,2024-03-06T14:02:44,CLI-00025,PROD-0046,App Mobile,1,707.13
VND-0003452,2024-03-06T14:18:00,CLI-00076,PROD-0022,Midia Paga,1,135.77
VND-0011212,2024-03-06T14:35:13,CLI-00305,PROD-0017,Midia Paga,1,2970.32
VND-0007291,2024-03-06T14:43:33,CLI-00017,PROD-0040,App Mobile,1,284.12
VND-0000171,2024-03-06T14:47:16,CLI-00022,PROD-0072,App Mobile,3,421.62
VND-0007983,2024-03-06T14:50:27,CLI-00043,PROD-0065,Organico,2,131.2
VND-0012562,2024-03-06T14:57:19,CLI-00118,PROD-0018,App Mobile,3,4969.45
VND-0009741,2024-03-06T15:06:37,CLI-00182,PROD-0080,Organico,1,62.5
VND-0008104,2024-03-06T15:32:35,CLI-00019,PROD-0020,App Mobile,1,7084.59
VND-0008042,2024-03-06T16:03:22,CLI-00065,PROD-0039,App Mobile,3,1069.74
VND-0002649,2024-03-06T16:42:11,CLI-00077,PROD-0008,App Mobile,3,1342.29
VND-0000779,2024-03-06T17:31:45,CLI-00351,PROD-0054,App Mobile,1,157.06
VND-0009643,2024-03-06T17:39:46,CLI-00226,PROD-0019,Midia Paga,2,4940.88
VND-0005444,2024-03-06T17:54:43,CLI-00321,PROD-0043,Loja Física,1,679.95
VND-0014992,2024-03-06T18:09:28,CLI-00326,PROD-0018,App Mobile,1,5344.62
VND-0013723,2024-03-06T18:39:01,CLI-00042,PROD-0009,App Mobile,4,3457.69
VND-0003721,2024-03-06T19:16:51,CLI-00237,PROD-0072,Midia Paga,1,443.79
VND-0002612,2024-03-06T19:29:38,CLI-00013,PROD-0035,App Mobile,1,631.81
VND-0008530,2024-03-06T19:30:15,CLI-00080,PROD-0049,WhatsApp,1,150.49
VND-0009376,2024-03-06T19:39:13,CLI-00062,PROD-0055,Midia Paga,1,47.66
VND-0001686,2024-03-06T19:51:48,CLI-00264,PROD-0066,App Mobile,1,280.19
VND-0011164,2024-03-06T20:21:17,CLI-00085,PROD-0009,App Mobile,1,3336.07
VND-0006426,2024-03-06T21:05:21,CLI-00313,PROD-0055,Organico,1,48.19
VND-0001637,2024-03-06T21:42:44,CLI-00089,PROD-0051,Marketplace,2,125.77
VND-0008972,2024-03-06T21:53:08,CLI-00054,PROD-0039,Site,1,1103.04
VND-0003916,2024-03-06T22:18:56,CLI-00315,PROD-0046,Midia Paga,1,615.67
VND-0010600,2024-03-07T01:45:56,CLI-00046,PROD-0065,App Mobile,1,169.81
VND-0001542,2024-03-07T02:51:09,CLI-00064,PROD-0074,App Mobile,1,188.44
VND-0000202,2024-03-07T05:30:58,CLI-00049,PROD-0046,WhatsApp,1,639.51
VND-0012198,2024-03-07T07:15:16,CLI-00080,PROD-0075,Midia Paga,3,234.42
VND-0012959,2024-03-07T07:31:17,CLI-00036,PROD-0071,App Mobile,1,32.22
VND-0005158,2024-03-07T08:54:17,CLI-00084,PROD-0037,Midia Paga,2,1146.52
VND-0006623,2024-03-07T09:04:03,CLI-00054,PROD-0038,App Mobile,1,70.06
VND-0010451,2024-03-07T09:11:38,CLI-00331,PROD-0018,Midia Paga,1,5550.76
VND-0010001,2024-03-07T09:14:57,CLI-00041,PROD-0066,Site,3,279.9
VND-0011276,2024-03-07T10:17:06,CLI-00035,PROD-0002,WhatsApp,3,3720.17
VND-0009474,2024-03-07T10:27:53,CLI-00074,PROD-0051,Site,2,160.39
VND-0008025,2024-03-07T10:28:25,CLI-00075,PROD-0011,Organico,1,4321.56
VND-0002860,2024-03-07T10:29:46,CLI-00345,PROD-0027,Marketplace,2,181.14
VND-0004819,2024-03-07T11:04:32,CLI-00048,PROD-0012,Email Marketing,2,6181.82
VND-0014074,2024-03-07T11:26:31,CLI-00092,PROD-0061,Redes Sociais,2,68.71
VND-0013982,2024-03-07T11:27:04,CLI-00031,PROD-0077,App Mobile,4,183.03
VND-0004223,2024-03-07T11:28:40,CLI-00219,PROD-0014,App Mobile,1,4304.5
VND-0002419,2024-03-07T11:32:05,CLI-00092,PROD-0025,Marketplace,1,146.18
VND-0000851,2024-03-07T11:50:12,CLI-00323,PROD-0009,Organico,1,2894.49
VND-0013749,2024-03-07T11:52:29,CLI-00051,PROD-0036,App Mobile,1,285.81
VND-0003832,2024-03-07T12:21:52,CLI-00073,PROD-0063,App Mobile,1,213.18
VND-0012274,2024-03-07T12:49:37,CLI-00046,PROD-0024,App Mobile,4,395.65
VND-0011594,2024-03-07T12:58:53,CLI-00017,PROD-0018,Organico,3,4539.66
VND-0005922,2024-03-07T13:03:34,CLI-00100,PROD-0022,Midia Paga,1,112.82
VND-0001035,2024-03-07T13:21:23,CLI-00013,PROD-0002,Marketplace,1,4551.34
VND-0004243,2024-03-07T13:54:51,CLI-00044,PROD-0055,Email Marketing,1,38.06
VND-0011334,2024-03-07T14:04:19,CLI-00094,PROD-0025,Midia Paga,1,147.83
VND-0011003,2024-03-07T16:09:05,CLI-00074,PROD-0025,Midia Paga,1,149.7
VND-0001042,2024-03-07T16:18:02,CLI-00112,PROD-0022,Site,1,121.94
VND-0006454,2024-03-07T16:19:25,CLI-00318,PROD-0044,WhatsApp,1,419.79
VND-0002110,2024-03-07T16:20:33,CLI-00324,PROD-0065,WhatsApp,1,150.64
VND-0011960,2024-03-07T17:14:44,CLI-00077,PROD-0067,WhatsApp,2,229.76
VND-0006252,2024-03-07T17:18:18,CLI-00361,PROD-0080,Email Marketing,1,56.59
VND-0002011,2024-03-07T18:23:46,CLI-00021,PROD-0003,Midia Paga,1,1638.25
VND-0001711,2024-03-07T18:33:18,CLI-00040,PROD-0080,App Mobile,1,64.3
